crop_type,region,season,soil_type,irrigation_method,temperature_C,humidity_percent,rainfall_mm,leaf_wetness_hrs,soil_pH,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,days_since_last_rain,plant_age_days,pesticide_applied,fertilizer_kg_ha,disease_label,HTI,drought_stress,maturity_stage,maturity_stage_encoded
Cotton,East,Kharif,Silty,Drip,35.2394479394835,58.865400056083246,78.11702179660502,6.0282965920577265,6.963957006645687,91.22135224024358,58.23545446845525,100.05376256021528,12.0,43.0,0.0,63.20161017671842,Bacterial,20.743842007132145,0,Vegetative,1
Cotton,North,Kharif,Clay,Flood,33.652143956192575,53.163928599313714,19.584026650581613,10.665415351378243,7.8694851415692515,187.62486587711825,60.274004383228096,17.260672846875934,26.0,72.0,1.0,41.736223860445016,Pest Damage,17.890801785008488,0,Reproductive,2
Wheat,South,Zaid,Loamy,Sprinkler,26.33467231621495,76.12041434127195,1.1750611730781546,17.5117144458681,6.812752129674141,201.92126617052384,76.80828494353158,61.29499816729096,16.0,100.0,0.0,49.59517000715106,Fungal,20.04606168251906,0,Reproductive,2
Rice,North,Kharif,Loamy,Rainfed,23.015637670147687,43.56844414999352,2.153612455317572,12.836196075914335,4.971348003026857,120.92070150702877,67.69425271465096,131.99301540096286,49.0,109.0,1.0,70.23374346138522,Healthy,10.027555244083164,1,Reproductive,2
Rice,West,Rabi,Loamy,Rainfed,27.72137649582084,82.24358633898854,44.40697240705962,0.3299843839327057,7.072584026450456,109.03662133552776,69.06534154442645,76.21770850342514,3.0,13.0,1.0,82.19631458770235,Fungal,22.799054212696486,0,Seedling,0
Rice,South,Zaid,Clay,Sprinkler,36.0701256957225,66.26863957713074,4.8624221628457915,7.3402375913528815,5.893384723026159,122.04020419821109,51.31833159728624,63.86825481155494,2.0,42.0,1.0,57.8835711583281,Bacterial,23.90318159231637,0,Vegetative,1
Wheat,South,Kharif,Sandy,Sprinkler,21.11964843181039,48.37169349771513,54.732204988090075,1.5524800750147012,6.533150268924282,101.35157654830952,71.08664299575442,81.39522074612563,58.0,67.0,0.0,48.81396406020324,Healthy,10.215931607230322,0,Vegetative,1
Maize,Central,Zaid,Sandy,Drip,36.301562217665655,57.73125394517465,21.750664642971955,22.226749201336872,6.14831849735365,96.16698763526608,91.06971286448828,92.165600545466,44.0,102.0,0.0,56.10729700279592,Bacterial,20.957347069946135,0,Reproductive,2
Maize,Central,Rabi,Loamy,Rainfed,36.441999462589536,78.23596552819961,33.12276261970956,19.07156624200327,6.618963136908464,127.03705818012416,80.47839376077417,92.52374379387462,45.0,63.0,1.0,25.614466903767983,Bacterial,28.510750137338235,0,Vegetative,1
Maize,South,Kharif,Loamy,Flood,36.33014803473163,51.591363497477666,64.62093085305285,23.612200408233864,6.489298391439677,138.71253165320329,22.55597106118057,111.54969950739653,43.0,34.0,0.0,30.961358312229255,Bacterial,18.74321873177013,0,Vegetative,1
Soybean,East,Kharif,Loamy,Flood,24.452773897792245,56.50582827766346,11.67142960242603,21.242628298601947,5.806640876797317,123.9982472432706,69.03643833306559,28.001002607773643,18.0,113.0,1.0,52.84503483737879,Healthy,13.8172424278118,0,Reproductive,2
Cotton,Central,Kharif,Sandy,Sprinkler,31.326649463051236,64.59060294093129,21.302578248609983,11.407968495752034,5.765197219009702,128.70310123515532,70.6801169811823,61.457108833068105,0.0,35.0,0.0,37.40211845547553,Bacterial,20.234071769376808,0,Vegetative,1
Soybean,North,Kharif,Silty,Drip,19.712418665964957,67.74008457898655,52.307803724900175,21.18234041305288,8.246486572873266,120.11953230797243,82.6545637823996,94.98122412832636,7.0,119.0,1.0,49.275117012649176,Healthy,13.353209076888595,0,Reproductive,2
Wheat,East,Rabi,Silty,Drip,23.49935240921873,62.420094596188875,100.25064948044272,16.138526719878527,8.671109075232433,91.98543003430952,84.76094735974516,95.40473484294496,1.0,82.0,1.0,43.78755624982974,Healthy,14.668318003326121,0,Reproductive,2
Maize,North,Kharif,Clay,Sprinkler,34.09867157351734,71.84838663300013,13.716503895465564,12.590391753384022,5.410350014798578,91.69302187939032,69.91247341116215,108.0773263836146,51.0,100.0,1.0,49.031327980189104,Pest Damage,24.499345388857652,0,Reproductive,2
Soybean,North,Kharif,Clay,Flood,31.950893865991297,39.68761257017195,38.99101863749755,12.025019153066173,7.672686137523968,143.1585107209116,35.22752663779166,99.92299592252444,55.0,42.0,1.0,47.37659978008109,Bacterial,12.68054697024146,0,Vegetative,1
Soybean,South,Kharif,Sandy,Flood,26.415435218518436,52.095484665042875,120.81244196969024,16.343188222473707,6.73736348643513,122.38846403242133,57.74320084573032,86.03845191373762,34.0,80.0,1.0,26.499412489299907,Healthy,13.761249003467606,0,Reproductive,2
Wheat,Central,Kharif,Loamy,Sprinkler,23.186259737037563,64.47577191918025,41.86192121265566,14.16320215089491,7.158665379603051,126.0457854585506,44.12621451591862,93.93251959271244,2.0,105.0,1.0,50.84890848539211,Healthy,14.949519944641061,0,Reproductive,2
Wheat,West,Kharif,Loamy,Drip,27.591526280916344,51.788846855987714,89.31829555267564,14.740439581995798,7.838541563428923,130.24002175669213,36.68314053437979,51.04906250278051,16.0,90.0,1.0,83.61865959233654,Healthy,14.289333290853367,0,Reproductive,2
Cotton,North,Kharif,Loamy,Flood,22.430162069349965,72.64217645615479,112.35673388774802,9.595951947768096,6.431276895634431,118.26543440507356,87.93679356252443,82.30275209475064,43.0,75.0,0.0,4.249688294943006,Healthy,16.2937579098187,0,Reproductive,2
Wheat,North,Kharif,Loamy,Drip,27.655709840949935,51.51016685945496,105.99651004328116,17.743562742958645,6.56223353979912,123.25371606145455,50.72110378804187,59.49721897596264,50.0,75.0,0.0,61.731722060754954,Healthy,14.245502285240018,0,Reproductive,2
Cotton,West,Kharif,Clay,Sprinkler,28.929271497622107,58.158485924409405,27.92732539252573,1.952226423209468,7.9649489356579295,158.87436662859847,99.78692427782704,45.74779122809852,38.0,37.0,1.0,73.88561833473051,Healthy,16.824826291978734,0,Vegetative,1
Rice,North,Kharif,Clay,Drip,25.182533290687957,87.57443279305599,32.12700833413388,17.427815106700987,6.35231455060224,143.3074810960687,52.30688802908979,66.07137224268227,30.0,108.0,1.0,57.77657092268775,Fungal,22.053460692242474,0,Reproductive,2
Rice,North,Kharif,Clay,Flood,33.3868960649678,77.53225668126868,4.070362033132811,17.538271526566945,6.105055804496125,114.82927855086147,45.7151284016769,61.182318028677635,9.0,92.0,0.0,40.444585534090606,Bacterial,25.885613954999226,0,Reproductive,2
Rice,North,Kharif,Sandy,Drip,30.651894501274494,71.09268850934438,10.077472105678217,12.382641489153064,5.438789741343794,105.83438366664356,72.03664793376036,96.34346840263127,9.0,109.0,1.0,56.24232960106039,Bacterial,21.791255880003938,0,Reproductive,2
Cotton,North,Rabi,Clay,Drip,29.429398286594232,66.26863957713074,11.816051644375332,6.318795606443646,5.708784545937594,150.8184120325982,58.42887914470535,86.28363721426355,17.0,111.0,0.0,49.88165092355808,Bacterial,19.50246188026142,0,Reproductive,2
Maize,South,Kharif,Loamy,Drip,24.62429585585409,48.16897215872599,1.3530100249968091,12.462636345752871,6.424083575458624,129.9831243338999,65.55398937379134,86.84615579209307,53.0,32.0,0.0,26.450720507067583,Healthy,11.861270215088675,1,Vegetative,1
Maize,North,Kharif,Loamy,Flood,37.8878407241349,80.74698163446783,4.299995562019829,2.9540684502251384,6.506840711207479,110.76033952490565,49.21645242865611,59.63862347100233,38.0,13.0,1.0,33.989850525602066,Pest Damage,30.59328779121363,1,Seedling,0
Rice,East,Zaid,Loamy,Drip,35.12611711099169,48.17586829829149,13.968497075244349,6.843450609289321,6.071290695795714,81.25953745122922,49.21334719653672,50.213455269382976,51.0,99.0,1.0,57.550103270631865,Pest Damage,16.92231191769499,0,Reproductive,2
Wheat,South,Kharif,Sandy,Flood,37.72170398017286,47.6538418094695,3.805009335591403,10.111197086262615,5.246965815481218,170.82128327062134,50.21341376286613,63.745394963282614,57.0,88.0,0.0,79.1895153020326,Pest Damage,17.975841142547935,1,Reproductive,2
Rice,South,Kharif,Clay,Flood,33.842200620453305,48.60653784727045,7.430780136657818,16.15761083976152,4.870725515537302,86.1885600962836,39.156397010862065,135.75784705678507,4.0,52.0,0.0,14.123434598045437,Pest Damage,16.44952205292983,0,Vegetative,1
Maize,North,Kharif,Sandy,Drip,34.28954647088943,48.320782252805955,2.2381696899806545,4.493202426120969,5.15778645596629,128.532804730202,79.32641899522345,135.52220550284943,5.0,18.0,0.0,62.696583237619315,Pest Damage,16.56897708567319,0,Seedling,0
Cotton,North,Kharif,Loamy,Rainfed,31.76355610714357,76.70942274424701,21.550671343011015,3.796098041576738,4.986563881332118,174.7572407453104,64.1165958928799,67.03794319043222,57.0,107.0,1.0,30.88697294354272,Fungal,24.36564053283485,0,Reproductive,2
Maize,North,Kharif,Clay,Sprinkler,23.927837006010304,56.86128839286057,68.88798367553972,14.587112692026698,8.235911140350128,109.76334455929452,63.06927313120692,100.15981876978304,30.0,42.0,1.0,50.44046342645285,Healthy,13.605676406161132,0,Vegetative,1
Wheat,North,Zaid,Silty,Drip,33.75937154589131,60.40514160101248,66.90444806701913,16.3090929840725,4.890732887131464,118.63568082103956,73.32269208634759,52.66861468958953,35.0,22.0,0.0,32.42979960044813,Bacterial,20.392396185907565,0,Seedling,0
Rice,South,Kharif,Clay,Rainfed,38.705693671376295,75.12980813563622,94.10902717412888,2.0077380675194414,6.1789993970539765,145.6118330624663,67.1405626803557,81.14643000878502,13.0,80.0,1.0,54.27506475894432,Bacterial,29.079513392872105,0,Reproductive,2
Rice,South,Kharif,Clay,Sprinkler,29.429398286594232,66.26863957713074,54.75381969113961,0.7959164032704402,6.946800532087125,84.2059298330544,105.2819465931085,76.43722761343942,32.0,16.0,1.0,39.99895320892786,Bacterial,19.50246188026142,0,Seedling,0
Rice,North,Kharif,Silty,Drip,29.02877913196403,86.03949504953144,11.21194690274039,3.531596433627981,8.491968051282548,69.90597497039383,68.53094768996351,128.1368940323919,28.0,59.0,1.0,42.69843821793722,Fungal,24.976214984185606,0,Vegetative,1
Rice,South,Kharif,Sandy,Flood,26.8661947149706,66.70643282499718,48.478841060729955,21.624640838573946,6.382976267499502,109.28686114238458,18.967101154734323,80.32164622268782,18.0,49.0,0.0,44.578268687620174,Healthy,17.921480130174803,0,Vegetative,1
Cotton,North,Rabi,Loamy,Drip,25.66187402421965,84.76627400514346,56.06800015390729,16.143324844497023,6.451805221476496,122.4211375555176,50.12224701604825,44.23237184702669,9.0,62.0,0.0,71.56078879707488,Fungal,21.752614450224765,0,Vegetative,1
Wheat,West,Kharif,Sandy,Drip,39.0282428099503,59.60428229716824,31.332289448807416,22.10462186436538,7.888870187109748,122.08180429298542,41.35420997664383,96.497189223492,22.0,90.0,0.0,31.538521140094495,Pest Damage,23.262504020067045,0,Reproductive,2
Rice,North,Rabi,Loamy,Drip,28.78099274512345,72.72095963905282,65.80479978529695,15.953155276012014,7.489824903330273,162.51606125764027,69.3522286140583,131.3274502524898,40.0,99.0,1.0,77.2596043650841,Bacterial,20.929814117899944,0,Reproductive,2
Maize,North,Zaid,Loamy,Drip,21.686251603704,91.75860152368068,2.957309642067332,12.025019153066173,6.717801323161329,91.62297366100606,51.731347246626584,92.03491260539992,7.0,47.0,1.0,86.76526663420069,Fungal,19.899001194465566,0,Vegetative,1
Rice,South,Zaid,Clay,Drip,22.66597326290034,71.53354448243878,36.133063913883895,10.533760091158989,6.492166994961363,115.68867424457906,70.02172674695599,44.44039408597018,23.0,44.0,0.0,48.17694361593642,Healthy,16.213774066394496,0,Vegetative,1
Wheat,North,Rabi,Loamy,Rainfed,22.341613888146924,83.07367218888945,26.148858003772904,14.378374517468282,7.768075658451156,165.21804688504997,46.32399003646019,60.65059204335017,5.0,54.0,1.0,52.00775689061976,Fungal,18.55999908314657,0,Vegetative,1
Maize,South,Kharif,Loamy,Sprinkler,38.38578220243574,65.4497122907405,65.43370166235215,14.428450828929826,6.492166994961363,111.66465930391892,63.881964667046105,103.20730308462556,36.0,13.0,0.0,78.79367452444393,Pest Damage,25.12338401204446,0,Seedling,0
Maize,North,Kharif,Loamy,Drip,23.9197743419071,60.435479046570656,5.476826704126092,0.0753579950534906,5.926585151523148,179.60927012987224,49.46091096586699,80.32164622268782,26.0,89.0,1.0,56.996317845992095,Bacterial,14.45603021039025,1,Reproductive,2
Rice,South,Kharif,Silty,Drip,34.35255180537064,62.0140673893515,9.561974053268656,0.6589070486485769,5.4535654024980005,112.97110653420684,53.211578046094175,125.2630212047584,31.0,68.0,0.0,50.44046342645285,Bacterial,21.30341462654443,1,Vegetative,1
Rice,North,Kharif,Loamy,Drip,33.031347610560616,66.02701183149311,32.720486162790486,3.486365059494732,6.519896075760202,99.17876529784208,64.51418528776652,44.58263928410622,42.0,64.26082474226804,1.0,74.0017112682566,Fungal,21.80961179492648,0,Vegetative,1
Maize,South,Kharif,Sandy,Drip,31.970977206137356,74.36048527828025,117.65379551743176,12.267109323702162,8.657518458262054,118.82507372208782,69.02561350343619,102.45247693842754,29.0,73.0,0.0,48.44279538491149,Bacterial,23.773773798692105,0,Reproductive,2
Rice,Central,Kharif,Loamy,Flood,29.429398286594232,49.98948423535648,3.4746330517537793,10.332636489772106,7.078477674924007,127.78775722061948,88.57274342146027,53.837487698395606,46.0,113.0,0.0,60.13380880233002,Healthy,14.711604417037293,1,Reproductive,2
Wheat,North,Kharif,Sandy,Flood,34.646946448387794,67.43289374774594,54.405891627352425,12.95397741318809,6.915810593159804,107.65361962193708,82.6247668293491,51.40533765566816,57.0,105.0,0.0,33.53268892049549,Bacterial,23.363438585379775,0,Reproductive,2
Soybean,North,Kharif,Clay,Rainfed,22.85190025506793,89.94652284021775,9.19661725343359,19.211779055984383,6.6336669384052165,131.9441762569161,78.86428710234469,79.79889894322243,2.0,97.0,1.0,56.88182337578633,Fungal,20.554489682348457,0,Reproductive,2
Soybean,East,Kharif,Loamy,Drip,36.1323828971216,83.03926376616226,4.457328604050861,19.73376668468778,6.528924102115494,115.52471218273926,68.63498051915461,49.53079102597739,9.0,64.26082474226804,1.0,33.20271519897538,Fungal,30.00406473894051,0,Vegetative,1
Cotton,East,Zaid,Loamy,Drip,29.592411356269544,67.13695528050314,20.08561227876356,23.44835648532085,6.582426254997993,158.08451718711189,50.23836916417059,43.32300934671555,17.0,17.0,0.0,43.65416063914856,Bacterial,19.867443978681216,0,Seedling,0
Cotton,West,Rabi,Sandy,Flood,34.86307143999861,55.98552554654623,34.99183050704054,13.38114720129352,7.436879198128813,135.23677866636652,72.44103855685805,93.12824699157608,12.0,48.0,0.0,69.70797572333419,Pest Damage,19.518273767351086,0,Vegetative,1
Maize,West,Rabi,Clay,Drip,22.95709949226106,54.51913465868893,70.18269584237493,8.333171735163148,5.116285375575366,120.32285271213662,83.88004511849903,90.02696724428301,16.0,76.0,0.0,53.496275110011624,Healthy,12.516011985915,0,Reproductive,2
Rice,Central,Kharif,Sandy,Flood,36.479762528579094,37.45741643601837,40.280561481028094,7.39266491696475,7.929068163236163,110.50479522777972,83.8925593479363,107.90019494962198,15.0,81.0,0.0,77.58803942125937,Pest Damage,13.664376565200458,0,Reproductive,2
Rice,South,Kharif,Silty,Sprinkler,23.19546545569042,43.372663432866446,27.0647526205239,8.177797839445711,6.7767439627759325,144.08524559383542,60.32328128730815,81.90215089448607,20.0,107.0,1.0,30.00370714053734,Healthy,10.060491163783407,0,Reproductive,2
Cotton,Central,Rabi,Sandy,Drip,28.307936585618993,72.65655147792653,13.456262067373649,7.771910446289464,6.856247559333322,120.93505793363931,53.12623848014432,89.95695035728482,11.0,23.0,1.0,57.259972579550706,Fungal,20.56757051766906,0,Seedling,0
Cotton,South,Kharif,Silty,Rainfed,22.71368441983698,55.862870726206495,13.843705007288571,9.430079389329457,7.439986828007024,106.4257481256262,75.83997051378341,101.05900078277864,15.0,93.0,0.0,17.967725013041175,Healthy,12.688516164612038,0,Reproductive,2
Maize,South,Rabi,Loamy,Drip,29.89967593034528,62.77813903404238,58.887483291433355,1.797154107257113,7.657916116320409,98.30578876022086,11.2897219044713,114.52547858043592,59.0,30.0,0.0,50.44046342645285,Fungal,18.770460126280263,0,Vegetative,1
Wheat,North,Kharif,Sandy,Drip,26.837110502010265,79.35283029804745,4.844227358164844,15.202379365143264,6.5546907190381605,140.98189945584062,91.93381239396048,111.26620003314692,13.0,46.0,1.0,65.39983677112873,Fungal,21.296006753559677,0,Vegetative,1
Wheat,Central,Zaid,Loamy,Drip,26.443292996284733,62.57023354642285,6.335160074464472,13.632989353825174,5.352242074996371,105.85094589429116,84.5595171134116,78.78077677033956,9.0,76.0,1.0,41.13551489875954,Healthy,16.545630185140233,0,Reproductive,2
Wheat,West,Rabi,Clay,Sprinkler,27.551915513051075,69.57549713637408,50.88098460655157,11.087061421714608,3.8026315263511425,111.0023343116598,60.274004383228096,78.34031590969579,16.0,82.0,0.0,55.45780709093864,Fungal,19.169382188799055,0,Reproductive,2
Wheat,South,Kharif,Sandy,Drip,38.23654869952689,54.84371201870635,129.81087551493994,1.946526969924645,6.3569911994219055,136.5977228059325,53.37369670450115,58.27110176271318,18.0,35.0,0.0,73.50061349549557,Pest Damage,20.970342654660936,0,Vegetative,1
Soybean,North,Rabi,Silty,Drip,28.65150140468993,57.946096808059494,5.123981883306903,2.237008627411468,6.479548461485499,152.1269336111903,101.52054998994444,99.88609446665129,8.0,92.0,1.0,60.25713968185731,Healthy,16.602426740924155,0,Reproductive,2
Soybean,North,Kharif,Sandy,Rainfed,33.96695856302488,79.5072468738346,37.60552156669261,13.082524206041969,7.126954314450404,137.854588351893,39.30859327950036,80.32164622268782,45.0,64.26082474226804,0.0,72.79198842308921,Bacterial,27.006193600237292,0,Vegetative,1
Maize,East,Kharif,Clay,Drip,28.4900810647474,66.26863957713074,10.934780160968703,0.8779288072759579,5.464759644358886,145.5828850906991,54.76061771100849,101.09855610214072,58.0,41.0,0.0,65.10921280032105,Fungal,18.879989136029828,0,Vegetative,1
Rice,North,Kharif,Loamy,Sprinkler,30.175326610079765,50.23192087370093,1.043814248787207,17.394934335190207,7.524143479616432,141.28732381983468,95.04304081293203,67.55442780243081,5.0,12.0,1.0,77.87851627903487,Bacterial,15.15764618615609,0,Seedling,0
Maize,South,Rabi,Sandy,Flood,23.40712105853722,59.50474239205057,71.4154304367388,23.85067541116799,8.474392487913736,120.24908111213884,38.53747685832914,119.19776924369616,55.0,65.0,0.0,43.45678479030503,Healthy,13.928347087277993,0,Vegetative,1
Maize,North,Kharif,Sandy,Drip,22.6812890087734,62.39988337678128,28.420247522458467,14.337765573365662,6.0379786711923895,131.83751746329955,63.23365096853641,34.74724027039249,47.0,33.0,0.0,71.14154286663852,Healthy,14.153097889825315,0,Vegetative,1
